0021800464,2018-12-19 00:00:00,40.76833333,-111.9011111
0022101214,2022-04-09 00:00:00,39.90111111,-75.17194444
0021800997,2019-03-10 00:00:00,32.79055556,-96.81027778
0022101171,2022-04-03 00:00:00,28.53916667,-81.38361111
0021801083,2019-03-22 00:00:00,43.642549,-79.3812204
0021801186,2019-04-05 00:00:00,35.46333333,-97.515
0022000272,2021-01-27 00:00:00,41.49638889,-81.68805556
0021800593,2019-01-07 00:00:00,29.75083333,-95.36222222
0022100516,2021-12-29 00:00:00,42.69694444,-83.24555556
0022101036,2022-03-16 00:00:00,40.68265,-73.97468889
0022101091,2022-03-23 00:00:00,35.46333333,-97.515
0022200434,2022-12-16 00:00:00,41.88055556,-87.67416667
0022000964,2021-05-01 00:00:00,32.79055556,-96.81027778
0022100660,2022-01-17 00:00:00,33.75722222,-84.39638889
0022000667,2021-03-24 00:00:00,39.76388889,-86.15555556
0021900278,2019-11-29 00:00:00,45.53166667,-122.6666667
0022200294,2022-11-27 00:00:00,42.36630278,-71.06222778
0022100069,2021-10-28 00:00:00,32.79055556,-96.81027778
0021900407,2019-12-18 00:00:00,41.49638889,-81.68805556
0022000615,2021-03-16 00:00:00,34.04305556,-118.2672222
0022201139,2023-03-29 00:00:00,39.90111111,-75.17194444
0022100283,2021-11-26 00:00:00,28.53916667,-81.38361111
0022200375,2022-12-08 00:00:00,29.42694444,-98.4375
0022000734,2021-04-01 00:00:00,29.94888889,-90.08194444
0022100160,2021-11-10 00:00:00,42.36630278,-71.06222778
0021800489,2018-12-23 00:00:00,40.68265,-73.97468889
0021900021,2019-10-25 00:00:00,29.94888889,-90.08194444
0021900365,2019-12-11 00:00:00,38.64916667,-121.5180556
0022100296,2021-11-27 00:00:00,41.88055556,-87.67416667
0022200026,2022-10-21 00:00:00,37.75027778,-122.2030556
0022000825,2021-04-13 00:00:00,35.225,-80.83916667
0022200287,2022-11-26 00:00:00,29.75083333,-95.36222222
0022200183,2022-11-11 00:00:00,34.04305556,-118.2672222
0021800566,2019-01-04 00:00:00,42.36630278,-71.06222778
0021800801,2019-02-05 00:00:00,35.13833333,-90.05055556
0022201001,2023-03-10 00:00:00,44.97944444,-93.27611111
0022200553,2023-01-02 00:00:00,39.76388889,-86.15555556
0022000368,2021-02-08 00:00:00,41.88055556,-87.67416667
0021801178,2019-04-04 00:00:00,38.64916667,-121.5180556
0021800429,2018-12-15 00:00:00,28.53916667,-81.38361111
0022200950,2023-03-03 00:00:00,41.88055556,-87.67416667
0021800349,2018-12-03 00:00:00,29.94888889,-90.08194444
0022000921,2021-04-26 00:00:00,43.642549,-79.3812204
0021800475,2018-12-21 00:00:00,29.42694444,-98.4375
0021900597,2020-01-13 00:00:00,34.04305556,-118.2672222
0022100468,2021-12-21 00:00:00,32.79055556,-96.81027778
0022200796,2023-02-04 00:00:00,41.88055556,-87.67416667
0022200860,2023-02-13 00:00:00,39.90111111,-75.17194444
0022000725,2021-03-31 00:00:00,35.13833333,-90.05055556
0021900239,2019-11-24 00:00:00,34.04305556,-118.2672222
0022200223,2022-11-17 00:00:00,34.04305556,-118.2672222
0021800480,2018-12-22 00:00:00,38.89805556,-77.02083333
0021900204,2019-11-20 00:00:00,33.75722222,-84.39638889
0022100525,2021-12-30 00:00:00,40.68265,-73.97468889
